Timestamp,sensor_1,sensor_2,sensor_3,sensor_4,sensor_5,sensor_6,sensor_7,sensor_8,sensor_9,sensor_10,sensor_11,sensor_12,sensor_13,sensor_14,sensor_15,sensor_16,sensor_17,sensor_18,sensor_19,sensor_20,sensor_21,sensor_22,sensor_23,sensor_24,sensor_25,sensor_26,sensor_27,sensor_28,sensor_29,sensor_30,sensor_31,sensor_32,sensor_33,sensor_34,label
2023-09-30 23:13:12.931,319.82422,220.03174,228.16975,218.81104,231.52669,218.40413,203.24707,226.23697,226.3387,225.9318,218.40413,227.5594,219.72656,234.17154,223.18521,230.20425,215.65755,225.62662,217.4886,472.7173,222.06624,211.79199,211.79199,219.21793,208.33333,225.9318,211.8937,543.82324,209.35059,226.64388,215.55582,231.22151,230.61116,233.25601,
2023-09-30 23:13:13.931,318.09488,217.38687,225.83008,216.47134,229.28873,216.47134,201.51773,224.40591,224.81282,225.01627,217.59033,226.64388,219.01448,234.27327,223.28694,230.50943,216.36963,226.44043,218.60757,473.83624,223.49039,213.0127,213.21614,220.94727,209.75748,227.86458,214.02994,544.7388,211.58853,229.69563,218.3024,234.47672,233.9681,236.20605,
2023-09-30 23:13:14.931,328.47086,230.40771,239.35953,229.49219,242.81819,229.39046,214.84375,238.03711,236.4095,238.95264,230.00081,239.05435,231.73013,247.09065,235.5957,243.83545,229.5939,239.05435,231.32324,475.87076,235.5957,225.62662,225.5249,233.45947,221.8628,240.07161,226.13525,547.1802,223.8973,242.61475,229.79736,246.8872,246.78548,248.9217,
2023-09-30 23:13:15.931,343.1193,249.02344,258.07697,247.90445,261.53564,246.78548,233.35774,256.65283,251.26138,257.26318,246.17513,254.31314,248.31136,263.67188,251.46484,261.027,246.98892,254.82178,247.09065,476.4811,250.14241,240.68196,240.27505,248.20963,236.61295,254.5166,240.47852,549.6216,238.54573,257.67007,243.32681,261.4339,261.73907,263.57013,
2023-09-30 23:13:16.931,349.6297,256.34766,266.01154,254.9235,268.35123,253.39761,239.96988,263.57013,256.1442,264.38394,251.36311,259.3994,252.88899,268.75812,256.75455,266.41846,253.39761,259.3994,252.17691,475.56558,254.00797,245.15787,244.14062,252.58382,240.37679,258.38214,244.14062,550.23193,242.41129,261.53564,246.68375,265.29947,265.50293,266.41846,
2023-09-30 23:13:17.931,351.9694,260.41666,269.16504,258.4839,272.11505,256.04248,243.12337,266.11328,258.28043,266.41846,253.2959,260.72183,254.61832,269.97882,257.67007,267.5374,254.1097,260.00977,252.99072,474.54834,254.31314,245.05615,244.14062,251.87173,240.17334,257.7718,243.32681,549.6216,241.49576,260.41666,246.0734,263.7736,264.28223,264.89258,
2023-09-30 23:13:18.931,348.30728,256.1442,264.5874,254.61832,267.4357,251.87173,238.8509,261.63736,255.12695,261.53564,248.71826,257.16144,250.54932,265.19775,252.99072,262.45117,247.80273,255.3304,247.09065,473.938,249.32861,240.27505,238.64746,246.8872,235.1888,252.17691,237.93538,548.0957,235.69742,254.31314,240.17334,257.87354,257.56836,258.78906,
2023-09-30 23:13:19.931,335.99854,241.59749,249.43033,240.17334,252.78726,238.13882,224.10074,246.8872,242.91992,246.4803,236.30777,244.85269,238.03711,252.17691,240.47852,248.81998,233.9681,242.71646,234.27327,473.12418,237.83365,228.27148,227.05078,234.88362,223.49039,240.58023,226.94905,545.6543,224.40591,242.10611,229.18701,245.86995,245.76822,247.39583,
2023-09-30 23:13:20.931,327.7588,231.42496,238.8509,230.00081,242.41129,228.57666,213.82649,236.61295,234.88362,236.10432,227.5594,236.30777,229.18701,243.12337,231.83186,239.15608,224.3042,234.06982,225.42317,473.02246,229.89908,219.72656,219.11621,226.44043,215.55582,232.74739,219.11621,544.2301,216.36963,233.76465,221.8628,238.24055,237.42676,239.56299,
2023-09-30 23:13:21.931,326.02945,228.7801,236.61295,227.66113,240.07161,226.44043,211.8937,234.68018,233.05257,234.06982,225.9318,234.78189,227.45767,241.80093,230.40771,237.93538,222.98177,232.95084,224.40591,473.12418,228.7801,218.50586,218.09895,225.9318,214.64029,232.03531,218.3024,544.637,215.55582,233.1543,221.35416,237.32503,236.8164,239.25781,
2023-09-30 23:13:22.931,326.02945,227.35596,236.20605,226.3387,239.35953,225.9318,210.97818,234.06982,232.64566,234.375,225.72835,234.68018,227.25423,242.10611,231.01807,238.54573,224.40591,233.56119,225.72835,473.73453,229.79736,219.82828,219.42139,227.35596,215.96272,233.76465,220.13345,545.4508,217.59033,235.49397,223.38867,239.86816,239.46126,241.39404,
2023-09-30 23:13:23.931,325.21564,225.21973,234.78189,224.40591,237.52847,224.20247,209.14713,232.13704,230.71289,233.1543,223.99902,232.74739,225.32144,240.78369,230.00081,237.32503,224.20247,232.64566,225.32144,473.2259,229.18701,218.91275,218.7093,226.7456,215.35237,233.56119,219.62483,545.55255,217.18343,235.69742,223.49039,240.07161,239.86816,241.59749,
2023-09-30 23:13:24.931,330.3019,231.62842,241.19058,230.71289,244.0389,230.40771,215.65755,239.05435,235.90088,239.86816,230.20425,238.54573,231.32324,246.98892,236.20605,244.0389,231.32324,238.8509,232.13704,474.34488,235.39224,225.01627,225.118,233.05257,221.45589,239.6647,225.83008,547.0784,223.8973,242.51302,229.69563,246.58203,246.78548,247.80273,
2023-09-30 23:13:25.931,336.20197,239.76643,248.61653,238.64746,251.56656,237.42676,223.18521,246.37857,242.41129,247.2941,236.51123,244.75098,238.13882,253.2959,242.10611,250.44759,237.12158,244.85269,237.73193,474.85352,240.58023,230.71289,230.40771,238.34229,226.94905,244.64925,230.61116,547.58704,228.67838,247.39583,234.17154,251.66829,251.46484,252.58382,
2023-09-30 23:13:26.931,337.5244,241.29231,250.75276,240.17334,253.2959,239.05435,224.81282,248.10791,243.63199,248.41309,237.6302,245.97168,239.05435,254.31314,242.81819,251.15967,237.83365,245.2596,238.13882,474.24316,240.58023,231.01807,230.40771,238.54573,226.84732,244.64925,230.61116,547.28186,228.57666,246.78548,233.66292,250.75276,250.54932,252.27864,
2023-09-30 23:13:27.931,337.01578,240.37679,249.93896,238.95264,252.68555,237.93538,223.99902,246.8872,242.71646,247.49756,236.51123,244.85269,237.73193,253.39761,241.69922,250.24414,236.8164,244.24234,237.01985,473.6328,239.76643,229.89908,229.28873,237.32503,225.42317,243.63199,229.49219,547.28186,227.25423,245.86995,232.64566,249.7355,249.93896,250.65103,
2023-09-30 23:13:28.931,332.94678,235.39224,244.64925,233.86636,247.39583,232.84912,218.40413,241.19058,237.83365,241.69922,231.42496,239.35953,232.13704,247.49756,236.30777,244.14062,231.01807,238.34229,231.32324,472.61554,234.17154,223.99902,223.69385,231.22151,219.82828,237.6302,223.69385,545.9595,221.35416,239.46126,226.94905,243.83545,243.42854,244.54752,
2023-09-30 23:13:29.931,332.84503,236.20605,244.75098,234.98535,247.59927,233.66292,219.11621,242.10611,238.8509,241.90266,232.34048,240.58023,233.45947,248.10791,236.8164,244.64925,230.40771,238.95264,230.91634,473.42935,234.375,224.40591,224.10074,231.52669,220.23518,237.73193,223.8973,545.9595,221.25244,239.15608,226.64388,243.42854,243.02164,244.85269,
2023-09-30 23:13:30.931,333.35367,237.6302,245.76822,236.61295,249.02344,235.1888,220.7438,243.83545,240.58023,243.2251,233.9681,242.51302,235.79915,249.7355,238.54573,246.4803,231.9336,240.78369,232.74739,473.938,236.71468,226.54214,226.13525,233.56119,222.67659,239.6647,226.13525,546.06116,223.49039,241.29231,228.7801,245.36133,245.36133,247.09065,
2023-09-30 23:13:31.931,330.91226,233.35774,242.30957,232.34048,244.95442,231.32324,216.47134,239.76643,236.8164,239.86816,230.30598,238.8509,231.62842,246.27686,235.49397,242.91992,229.39046,237.6302,230.20425,473.12418,233.56119,223.49039,223.0835,230.91634,219.72656,237.12158,223.49039,545.756,221.15071,238.8509,226.64388,243.02164,242.81819,244.34407,
2023-09-30 23:13:32.931,337.21924,240.98714,250.04068,239.86816,252.68555,238.444,223.99902,247.2941,242.81819,247.701,237.2233,244.95442,238.24055,253.19417,242.10611,250.24414,237.12158,244.24234,237.2233,474.0397,239.96988,229.89908,229.5939,237.32503,225.9318,243.32681,229.69563,547.28186,227.35596,245.6665,232.74739,249.7355,249.83723,250.75276,
2023-09-30 23:13:33.931,336.81232,240.58023,249.63379,239.05435,252.48209,237.93538,223.79556,246.98892,242.61475,247.2941,236.61295,244.64925,237.83365,253.19417,241.59749,250.14241,236.51123,243.93716,236.91812,473.53107,239.6647,229.69563,229.18701,237.12158,225.5249,243.42854,229.18701,547.1802,226.94905,245.56477,232.54395,249.43033,249.53206,250.85449,
2023-09-30 23:13:34.931,327.7588,228.27148,237.73193,227.1525,240.68196,226.84732,211.8937,235.08707,232.84912,235.69742,226.3387,234.98535,227.1525,242.91992,231.9336,239.35953,226.44043,234.375,227.1525,472.819,230.8146,220.64209,220.43863,228.3732,216.77652,234.88362,220.94727,545.2474,218.81104,236.8164,224.50764,240.98714,241.29231,242.61475,
2023-09-30 23:13:35.931,329.69156,232.74739,240.98714,231.73013,244.64925,230.8146,216.47134,239.46126,237.42676,239.86816,230.61116,239.56299,232.54395,247.39583,235.79915,243.83545,229.18701,238.64746,230.61116,474.75177,234.78189,224.91455,224.40591,232.23877,221.15071,238.74918,224.81282,546.06116,222.26968,240.47852,227.96631,244.95442,244.54752,246.4803,
2023-09-30 23:13:36.931,333.35367,237.73193,246.17513,236.51123,249.63379,235.1888,221.45589,244.4458,241.39404,244.14062,234.98535,243.73372,236.61295,251.15967,239.35953,247.90445,232.84912,242.0044,233.66292,474.54834,237.83365,227.76285,227.45767,235.08707,223.49039,241.19058,227.25423,546.6715,224.91455,242.91992,230.00081,247.09065,246.68375,248.5148,
2023-09-30 23:13:37.931,337.21924,241.90266,250.75276,240.68196,253.70279,239.25781,225.32144,248.10791,244.4458,248.20963,237.83365,246.27686,239.35953,254.31314,242.51302,251.15967,236.8164,245.05615,237.2233,474.54834,240.37679,230.50943,230.00081,237.83365,226.3387,243.83545,229.89908,547.28186,227.66113,245.86995,232.74739,249.7355,249.63379,251.26138,
2023-09-30 23:13:38.931,342.30548,248.9217,257.16144,247.49756,260.31494,245.46304,231.73013,254.9235,249.53206,254.61832,243.83545,251.87173,245.36133,259.8063,247.90445,256.85626,242.41129,250.24414,242.51302,474.54834,245.2596,235.69742,234.88362,242.51302,231.01807,248.20963,234.375,547.8922,232.13704,250.34586,236.91812,254.00797,254.00797,255.53384,
2023-09-30 23:13:39.931,340.3727,246.27686,254.61832,244.85269,257.4666,242.81819,229.08528,251.77002,247.39583,251.56656,240.68196,249.22688,242.30957,256.75455,244.85269,253.60107,238.64746,247.39583,238.95264,473.83624,242.0044,232.54395,231.22151,239.25781,227.5594,244.85269,230.91634,546.875,228.3732,246.78548,233.35774,250.54932,250.24414,251.87173,
2023-09-30 23:13:40.931,335.8968,240.8854,249.02344,239.76643,252.17691,238.03711,224.3042,247.19238,243.42854,246.98892,236.8164,245.46304,238.54573,253.09244,241.59749,250.24414,235.1888,244.24234,235.79915,474.4466,239.35953,230.00081,228.98355,236.8164,225.83008,243.02164,229.18701,546.875,226.54214,244.95442,231.52669,248.81998,248.5148,250.65103,
2023-09-30 23:13:41.931,332.33643,235.90088,244.4458,234.88362,248.00618,234.06982,219.82828,243.02164,240.07161,243.12337,233.56119,242.41129,235.39224,250.34586,238.54573,246.98892,232.34048,241.59749,233.45947,474.65005,237.2233,227.66113,226.94905,234.98535,223.59212,241.39404,227.35596,546.4681,225.118,243.2251,230.50943,247.701,247.19238,249.22688,
2023-09-30 23:13:42.934,327.8605,229.18701,238.34229,228.3732,241.19058,227.86458,212.91096,236.0026,233.9681,237.01985,227.45767,236.30777,228.98355,244.14062,232.95084,240.78369,227.05078,235.79915,227.96631,473.42935,232.13704,222.16797,221.65933,229.5939,218.20068,236.10432,222.26968,545.55255,220.03174,238.34229,225.62662,242.41129,242.30957,243.83545,
2023-09-30 23:13:43.934,329.28467,230.40771,239.96988,229.28873,242.71646,229.08528,214.13167,237.42676,234.57845,238.24055,228.3732,236.91812,229.39046,245.15787,234.17154,241.90266,229.08528,236.71468,229.49219,473.53107,233.05257,222.98177,222.57486,230.8146,219.11621,237.32503,223.28694,546.26465,221.35416,239.6647,226.94905,243.83545,243.83545,245.15787,
2023-09-30 23:13:44.934,329.28467,230.20425,239.6647,228.88184,242.0044,228.27148,212.80923,236.51123,233.1543,237.01985,226.94905,235.39224,227.66113,243.32681,232.74739,239.86816,227.76285,234.57845,227.86458,472.4121,231.11978,220.64209,220.33691,228.27148,216.6748,234.78189,221.04898,545.3491,219.01448,236.71468,224.71109,241.08887,241.19058,242.20784,
2023-09-30 23:13:45.934,328.87775,230.30598,239.25781,228.88184,241.80093,228.06802,213.21614,236.10432,233.76465,236.71468,227.05078,235.29053,227.86458,243.02164,232.23877,239.56299,226.7456,234.27327,227.35596,472.61554,230.40771,220.13345,219.82828,227.45767,216.16617,233.9681,220.13345,545.2474,217.79378,235.79915,223.79556,239.86816,239.56299,240.8854,
2023-09-30 23:13:46.934,332.23468,235.79915,244.14062,234.88362,247.49756,233.66292,219.31966,242.30957,239.6647,242.41129,232.95084,241.69922,234.57845,249.22688,237.73193,245.86995,231.22151,240.37679,232.03531,474.4466,236.10432,226.23697,225.62662,233.56119,222.26968,239.6647,225.62662,546.36633,223.18521,241.29231,228.57666,245.15787,245.05615,247.09065,
2023-09-30 23:13:47.934,330.6071,234.47672,242.30957,233.45947,245.86995,232.13704,217.99722,240.68196,238.54573,240.27505,231.32324,240.37679,233.35774,247.49756,235.79915,243.93716,228.3732,238.64746,230.10254,473.83624,234.27327,224.10074,223.59212,231.32324,220.13345,237.32503,223.59212,545.6543,220.94727,238.8509,226.44043,242.81819,242.41129,244.85269,
2023-09-30 23:13:48.934,335.4899,240.27505,248.20963,239.05435,251.87173,237.83365,223.8973,246.78548,243.42854,246.37857,237.01985,245.36133,238.74918,252.99072,241.29231,249.7355,234.68018,243.83545,235.69742,474.85352,239.35953,229.5939,229.28873,236.71468,225.5249,242.81819,228.98355,547.0784,226.44043,244.34407,231.73013,248.31136,248.20963,250.54932,
2023-09-30 23:13:49.934,343.01758,249.83723,258.07697,248.5148,261.73907,246.4803,233.56119,256.2459,251.26138,256.34766,245.36133,253.49934,247.09065,261.73907,249.63379,259.19595,243.93716,252.88899,244.4458,475.36212,247.39583,238.03711,237.42676,244.95442,233.56119,250.9562,236.71468,548.80774,234.375,253.60107,239.56299,256.958,257.05972,258.5856,
2023-09-30 23:13:50.934,340.7796,246.17513,255.02522,244.64925,257.7718,242.71646,229.28873,251.87173,246.8872,251.97346,240.78369,249.12515,242.10611,257.26318,245.2596,254.31314,239.76643,247.59927,239.86816,473.83624,242.51302,233.05257,232.03531,240.17334,228.3732,245.97168,231.73013,547.3836,229.39046,247.80273,234.47672,251.77002,251.77002,253.19417,
2023-09-30 23:13:51.934,343.01758,248.41309,257.56836,246.98892,260.31494,244.95442,231.9336,254.41487,249.02344,254.72005,242.91992,251.26138,244.4458,259.60284,247.59927,256.85626,242.61475,250.14241,242.61475,474.14142,245.05615,235.39224,234.375,242.61475,230.71289,248.31136,234.06982,548.0957,231.9336,250.65103,237.12158,254.1097,254.5166,255.63557,
2023-09-30 23:13:52.934,342.10205,248.10791,256.958,246.78548,259.60284,244.75098,231.22151,254.00797,248.61653,254.1097,242.61475,251.05794,244.24234,258.9925,247.09065,256.1442,241.59749,249.32861,241.49576,473.938,244.34407,234.78189,233.66292,241.69922,229.89908,247.39583,233.35774,547.7905,231.01807,249.32861,235.79915,252.88899,253.2959,254.21143,
2023-09-30 23:13:53.934,341.38995,247.2941,255.53384,245.46304,258.38214,243.32681,229.69563,252.27864,247.49756,252.27864,240.8854,248.9217,242.20784,257.05972,244.95442,253.90625,239.05435,247.19238,239.15608,473.32764,242.0044,232.34048,231.22151,239.05435,227.35596,245.05615,230.30598,547.1802,227.86458,246.4803,233.05257,250.24414,250.04068,251.26138,
2023-09-30 23:13:54.934,344.4417,250.24414,259.29767,248.61653,262.2477,246.8872,233.66292,256.65283,250.65103,256.85626,245.2596,252.88899,246.58203,261.73907,249.53206,259.19595,245.15787,252.38037,245.05615,474.34488,246.78548,237.6302,236.91812,244.54752,232.95084,250.75276,236.30777,548.6043,234.47672,253.2959,239.46126,256.5511,256.75455,257.97525,
2023-09-30 23:13:55.934,339.35547,243.42854,252.88899,242.10611,255.22867,240.58023,226.54214,249.83723,244.4458,250.04068,238.64746,246.98892,239.86816,255.3304,243.73372,252.17691,239.05435,245.97168,239.05435,473.32764,241.39404,231.62842,230.71289,239.05435,227.1525,245.05615,230.91634,547.0784,228.7801,247.19238,234.06982,251.15967,251.26138,252.38037,
2023-09-30 23:13:56.934,333.1502,235.79915,244.95442,234.375,247.80273,233.25601,219.11621,241.80093,238.24055,242.0044,231.9336,240.17334,232.74739,248.31136,236.8164,244.95442,231.42496,239.05435,231.73013,472.7173,234.78189,224.60938,224.3042,232.13704,220.54036,238.54573,224.3042,546.06116,221.96451,240.07161,227.45767,244.14062,244.24234,245.2596,
2023-09-30 23:13:57.934,328.2674,229.89908,238.74918,228.7801,241.90266,228.27148,213.41959,236.71468,234.27327,237.01985,227.66113,236.4095,228.98355,244.24234,233.05257,240.58023,227.1525,235.49397,228.16975,473.2259,231.83186,221.76106,221.45589,229.28873,217.89551,235.90088,221.8628,545.1456,219.72656,237.52847,225.42317,241.80093,241.90266,243.53027,
2023-09-30 23:13:58.934,325.0122,225.72835,234.78189,224.50764,237.73193,224.20247,209.04541,232.34048,230.91634,232.64566,223.8973,232.74739,225.118,240.17334,229.39046,236.51123,222.88004,231.73013,223.8973,472.92072,228.27148,217.89551,217.69205,225.62662,214.02994,232.03531,218.3024,544.637,215.861,233.56119,221.65933,237.83365,237.83365,239.6647,
2023-09-30 23:13:59.934,330.3019,232.54395,241.69922,231.62842,244.75098,230.91634,216.6748,239.6647,237.12158,240.07161,230.8146,239.46126,232.23877,247.39583,236.10432,244.24234,230.30598,239.05435,231.42496,474.54834,235.1888,224.91455,224.91455,232.74739,221.25244,239.15608,225.118,546.5698,223.18521,241.49576,228.88184,245.76822,245.6665,247.2941,
2023-09-30 23:14:00.934,336.10025,239.35953,248.71826,238.24055,251.36311,237.32503,223.28694,246.27686,242.41129,247.39583,236.51123,244.95442,238.03711,253.39761,242.10611,250.75276,237.2233,245.05615,237.73193,474.54834,240.68196,231.22151,230.50943,238.64746,227.05078,244.85269,230.91634,547.6888,228.98355,247.80273,234.27327,251.66829,251.87173,253.09244,
2023-09-30 23:14:01.934,334.06573,235.69742,245.86995,234.68018,248.10791,233.76465,219.31966,242.41129,238.444,243.12337,232.34048,240.68196,233.25601,249.02344,237.83365,245.97168,233.56119,240.07161,233.56119,472.61554,236.30777,225.83008,225.5249,233.56119,221.8628,240.17334,225.83008,546.4681,223.8973,242.41129,229.49219,246.0734,246.78548,247.2941,
2023-09-30 23:14:02.934,332.94678,234.98535,244.54752,233.66292,247.19238,232.54395,218.3024,241.29231,237.73193,242.0044,231.22151,239.86816,232.23877,248.10791,236.51123,244.85269,231.73013,238.95264,231.73013,473.02246,234.88362,224.91455,224.20247,232.23877,220.54036,238.64746,224.50764,546.36633,222.47314,240.68196,227.86458,244.54752,244.75098,245.76822,
2023-09-30 23:14:03.934,328.2674,230.20425,238.74918,229.08528,241.69922,227.86458,213.11441,236.10432,233.9681,236.20605,226.84732,235.5957,228.3732,242.91992,231.9336,239.35953,225.42317,233.9681,226.03352,472.51382,229.89908,220.03174,219.42139,226.94905,215.96272,233.35774,219.72656,544.84045,216.97998,234.68018,222.47314,238.64746,238.74918,240.47852,
2023-09-30 23:14:04.934,323.38458,223.59212,232.44221,222.37141,235.08707,221.76106,206.40054,229.5939,228.47493,229.79736,221.04898,229.89908,222.26968,236.8164,226.44043,232.95084,219.5231,228.06802,220.84554,472.10693,224.91455,214.43684,213.92822,221.76106,210.57129,228.27148,214.43684,543.82324,211.79199,229.18701,218.09895,233.76465,233.66292,235.08707,
2023-09-30 23:14:05.934,326.74152,227.66113,236.4095,226.64388,239.46126,226.13525,210.87646,234.375,232.23877,234.98535,225.9318,234.375,227.05078,242.20784,231.52669,238.8509,225.72835,233.86636,226.64388,473.53107,230.61116,220.23518,220.23518,227.86458,216.57307,234.47672,220.64209,545.756,218.50586,236.51123,224.40591,240.78369,240.8854,242.30957,
2023-09-30 23:14:06.934,332.6416,234.47672,244.0389,233.35774,246.78548,232.44221,218.09895,241.08887,238.13882,241.80093,231.52669,240.17334,232.84912,248.61653,236.8164,244.85269,231.73013,239.35953,232.13704,473.83624,235.29053,225.32144,224.81282,232.84912,221.15071,239.46126,225.118,546.5698,223.18521,241.29231,228.57666,245.36133,245.05615,246.58203,
2023-09-30 23:14:07.934,344.13654,249.93896,258.68732,248.61653,261.84082,246.8872,233.56119,256.5511,251.05794,256.85626,245.2596,253.2959,246.98892,262.04425,249.83723,259.29767,245.15787,252.78726,245.05615,475.56558,247.59927,238.24055,237.42676,245.36133,233.76465,251.36311,236.91812,549.0112,235.08707,253.80452,239.96988,257.56836,257.3649,259.09424,
2023-09-30 23:14:08.934,352.37628,261.33218,269.97882,259.90802,273.23404,257.7718,245.2596,268.35123,260.9253,268.75812,256.04248,263.8753,258.07697,273.13232,260.82355,271.0978,256.75455,264.07877,256.04248,476.58282,258.28043,249.22688,248.5148,256.44937,244.64925,262.04425,247.90445,550.74054,246.17513,265.60464,250.44759,268.96158,269.16504,270.38574,
2023-09-30 23:14:09.934,351.15558,259.50113,268.35123,257.97525,271.40298,255.53384,243.2251,265.8081,258.68732,266.11328,253.49934,261.4339,255.02522,270.284,257.7718,268.14777,253.39761,260.9253,252.99072,475.1587,255.12695,245.6665,244.95442,252.99072,240.78369,258.78906,244.14062,549.6216,242.0044,261.63736,246.68375,264.5874,264.9943,266.11328,
2023-09-30 23:14:10.934,352.27457,261.4339,270.08057,259.50113,273.03058,256.65283,244.34407,266.92706,259.3994,266.72363,254.00797,261.63736,255.43213,270.58917,257.67007,268.04605,253.19417,260.51837,252.58382,474.85352,254.41487,244.95442,243.93716,251.97346,239.86816,257.4666,242.61475,549.4181,240.37679,259.90802,245.2596,263.06152,262.95978,263.8753,
2023-09-30 23:14:11.934,346.57794,253.49934,262.34943,251.56656,264.79083,249.22688,235.69742,258.4839,251.66829,258.1787,245.86995,253.60107,247.09065,261.63736,250.04068,258.89078,245.36133,251.66829,244.34407,472.61554,246.17513,236.71468,235.5957,243.2251,231.73013,248.9217,234.78189,547.28186,232.64566,250.85449,237.12158,254.41487,254.61832,255.3304,
2023-09-30 23:14:12.934,333.25195,235.49397,244.85269,233.56119,246.78548,232.13704,217.0817,240.07161,236.20605,240.37679,229.39046,237.83365,229.89908,245.05615,234.375,241.59749,228.57666,235.29053,228.27148,470.7845,230.71289,220.94727,219.72656,227.76285,215.55582,233.45947,219.72656,545.04395,216.97998,234.68018,222.57486,238.54573,238.444,239.15608,
2023-09-30 23:14:13.934,326.33463,226.94905,236.0026,225.83008,238.64746,224.91455,209.55403,232.64566,230.91634,233.1543,223.69385,232.44221,224.71109,239.56299,228.98355,235.79915,222.47314,230.71289,222.88004,472.10693,226.84732,216.77652,215.96272,223.99902,212.50406,230.20425,216.47134,544.33185,213.72476,231.42496,219.42139,235.69742,235.29053,236.61295,
2023-09-30 23:14:14.934,315.14484,212.40234,221.55762,211.38509,224.40591,211.69026,195.71939,218.81104,219.42139,219.82828,211.79199,221.15071,212.70752,228.47493,218.09895,224.10074,211.18164,220.13345,213.11441,471.5983,217.38687,207.0109,206.70572,214.84375,203.55225,221.8628,208.02815,542.9077,205.28157,222.98177,212.30061,227.86458,227.25423,228.98355,
2023-09-30 23:14:15.934,311.2793,206.90918,216.6748,206.40054,219.11621,207.4178,190.63313,214.43684,215.65755,215.14893,207.92642,217.28516,209.04541,224.50764,214.74202,220.23518,208.02815,216.77652,210.06265,472.4121,214.64029,203.85742,204.1626,212.09717,201.21255,219.21793,205.68848,542.7042,203.45052,220.7438,210.36783,225.9318,225.21973,227.66113,
2023-09-30 23:14:16.934,322.46906,223.0835,231.62842,222.26968,235.1888,222.16797,207.4178,230.50943,230.10254,230.8146,222.98177,231.9336,224.71109,239.56299,228.3732,235.90088,221.45589,231.42496,223.28694,475.05695,227.96631,217.79378,217.89551,225.5249,214.53857,232.44221,218.40413,545.55255,216.06445,233.86636,222.16797,238.444,237.83365,240.68196,
2023-09-30 23:14:17.934,334.06573,238.03711,246.37857,236.8164,249.53206,235.90088,221.76106,244.64925,241.80093,244.75098,235.1888,243.83545,237.01985,251.56656,239.86816,248.31136,233.25601,242.61475,234.27327,474.85352,238.13882,228.3732,227.96631,235.69742,224.40591,241.90266,227.96631,547.1802,225.32144,243.63199,230.71289,247.59927,247.2941,249.53206,
2023-09-30 23:14:18.934,344.54346,249.83723,259.3994,248.61653,261.94254,246.98892,233.56119,256.65283,250.85449,257.3649,245.2596,253.60107,246.78548,262.34943,250.34586,259.90802,246.27686,253.39761,245.6665,475.2604,248.31136,238.95264,237.93538,246.17513,234.17154,252.17691,237.93538,549.4181,236.20605,255.22867,240.78369,258.5856,258.9925,260.31494,
2023-09-30 23:14:19.934,350.3418,257.3649,266.72363,255.63557,269.36847,253.90625,240.78369,263.7736,256.44937,265.096,251.97346,259.50113,253.2959,268.96158,257.16144,266.92706,253.90625,259.60284,252.68555,475.1587,254.5166,245.36133,244.64925,252.78726,240.68196,258.4839,244.24234,550.43536,242.30957,261.84082,247.09065,265.50293,266.01154,266.41846,
2023-09-30 23:14:20.934,347.69693,252.48209,262.6546,250.9562,264.5874,248.9217,235.69742,258.4839,251.36311,259.8063,246.17513,253.60107,247.09065,263.06152,251.46484,260.9253,248.9217,253.90625,247.39583,473.2259,248.41309,239.05435,238.13882,246.27686,234.57845,252.48209,237.83365,549.0112,236.20605,255.7373,241.29231,259.09424,259.50113,259.7046,
2023-09-30 23:14:21.934,343.83136,247.09065,257.7718,245.05615,259.09424,243.53027,229.69563,252.78726,245.76822,254.1097,240.68196,248.31136,240.8854,257.56836,246.27686,255.22867,243.93716,248.10791,242.41129,472.31036,243.12337,233.66292,232.74739,240.98714,228.57666,247.2941,232.54395,548.0957,231.01807,250.04068,236.30777,253.60107,254.1097,253.90625,
2023-09-30 23:14:22.937,340.06754,243.2251,252.99072,241.39404,254.82178,239.86816,225.5249,248.5148,242.81819,249.43033,237.2233,244.64925,237.52847,253.39761,242.51302,250.65103,238.64746,244.14062,237.73193,471.90347,239.35953,229.49219,228.67838,236.61295,224.81282,242.71646,228.67838,546.875,226.44043,245.15787,232.03531,248.5148,249.22688,249.32861,
2023-09-30 23:14:23.937,331.5226,233.35774,242.81819,232.13704,245.2596,230.91634,216.36963,239.25781,236.10432,239.56299,229.49219,237.83365,230.30598,245.56477,234.47672,242.0044,229.08528,236.30777,229.49219,472.10693,232.44221,222.06624,221.65933,229.5939,217.69205,235.79915,221.76106,545.04395,219.42139,237.12158,225.21973,241.08887,241.39404,242.10611,
2023-09-30 23:14:24.937,327.96222,230.20425,238.64746,229.5939,241.90266,228.27148,213.62305,236.51123,234.68018,236.4095,227.45767,236.4095,229.18701,243.53027,232.44221,239.76643,225.32144,234.78189,226.64388,473.53107,230.8146,220.7438,220.03174,227.96631,216.77652,234.17154,220.64209,544.637,217.89551,235.39224,223.49039,239.46126,239.25781,241.39404,
2023-09-30 23:14:25.937,325.11392,228.06802,235.79915,227.05078,239.25781,226.13525,211.28336,234.375,233.35774,233.45947,225.83008,234.68018,227.5594,241.39404,230.30598,237.42676,222.26968,232.64566,223.8973,473.53107,228.7801,218.3024,218.40413,225.62662,214.84375,231.83186,218.40413,544.0267,215.4541,232.64566,221.15071,237.12158,236.51123,239.15608,
